"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2014","2014","USD","US Dollar","6","Millions",,,423.22,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2015","2015","USD","US Dollar","6","Millions",,,362.88,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2016","2016","USD","US Dollar","6","Millions",,,391.04,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2017","2017","USD","US Dollar","6","Millions",,,424.18,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2018","2018","USD","US Dollar","6","Millions",,,473.36,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2018","2018",248.222736,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2018","2018",287.40051,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2018","2018",283.669991,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2018","2018",304.517745,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2018","2018",326.856386,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2018","2018",341.335532,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2018","2018",357.986204,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2018","2018",417.703993,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2018","2018",421.345158,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2018","2018",430.435301,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2018","2018",424.033836,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2018","2018",391.696254,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2018","2018",402.917342,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2018","2018",412.758268,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2018","2018",396.305525,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2018","2018",405.763111,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2016","2016","USD","US Dollar","6","Millions","2018","2018",435.216464,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2017","2017","USD","US Dollar","6","Millions","2018","2018",455.345083,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2018","2018","USD","US Dollar","6","Millions","2018","2018",473.36,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2000","2000",,,"0","Units",,,133.434747,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2001","2001",,,"0","Units",,,155.144572,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2002","2002",,,"0","Units",,,155.727036,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2003","2003",,,"0","Units",,,171.558933,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2004","2004",,,"0","Units",,,189.626391,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2005","2005",,,"0","Units",,,206.291394,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2006","2006",,,"0","Units",,,231.608657,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2007","2007",,,"0","Units",,,274.324665,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2008","2008",,,"0","Units",,,287.677902,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2009","2009",,,"0","Units",,,297.817613,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2010","2010",,,"0","Units",,,304.03095,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2011","2011",,,"0","Units",,,294.325408,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2012","2012",,,"0","Units",,,310.44534,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2013","2013",,,"0","Units",,,323.366084,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2014","2014",,,"0","Units",,,318.980914,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2015","2015",,,"0","Units",,,327.13632,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2016","2016",,,"0","Units",,,353.617472,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2017","2017",,,"0","Units",,,376.290078,,
"22","Luxembourg","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2018","2018",,,"0","Units",,,401.077928,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2000","2000","USD","US Dollar","6","Millions",,,3134.78,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2001","2001","USD","US Dollar","6","Millions",,,3172.49,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2002","2002","USD","US Dollar","6","Millions",,,3338.01,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2003","2003","USD","US Dollar","6","Millions",,,3972.17,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2004","2004","USD","US Dollar","6","Millions",,,4203.82,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2005","2005","USD","US Dollar","6","Millions",,,5114.69,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2006","2006","USD","US Dollar","6","Millions",,,5451.72,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2007","2007","USD","US Dollar","6","Millions",,,6224.26,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2008","2008","USD","US Dollar","6","Millions",,,6992.6,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2009","2009","USD","US Dollar","6","Millions",,,6426.08,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2010","2010","USD","US Dollar","6","Millions",,,6357.31,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2011","2011","USD","US Dollar","6","Millions",,,6343.96,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2012","2012","USD","US Dollar","6","Millions",,,5522.84,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2013","2013","USD","US Dollar","6","Millions",,,5435.45,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2014","2014","USD","US Dollar","6","Millions",,,5572.97,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2015","2015","USD","US Dollar","6","Millions",,,5725.51,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2016","2016","USD","US Dollar","6","Millions",,,4966.26,,
"7","Netherlands","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2017","2017","USD","US Dollar","6","Millions",,,4958.45,,
